"sentence1","sentence2","label"
"APT28 leveraged Windows Management Instrumentation (WMI) to execute malicious code remotely across the network.","The attackers exploited Windows COM Hijacking to execute malicious DLLs when legitimate applications were launched.","1.0"
"The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","APT29 used spear-phishing emails with malicious links to harvest credentials and gain initial access to targeted organizations.","0.0"
"Threat actors defaced the organization's website with politically motivated messages.","The threat actor used stolen credentials to make unauthorized wire transfers to overseas accounts.","1.0"
"NotPetya malware spread rapidly through the network, rendering systems inoperable across multiple continents.","The threat actor used stolen credentials to make unauthorized wire transfers to overseas accounts.","1.0"
"FIN7 exfiltrated credit card data in small chunks over several days to avoid triggering data loss prevention tools.","The attackers utilized scheduled polling intervals with jitter to avoid detection of regular communication patterns.","0.0"
"Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","The threat actor exfiltrated data using authenticated proxies to appear as legitimate business traffic.","1.0"
"The attackers used internal spear-phishing emails sent from compromised accounts to infect additional users.","Cozy Bear (APT29) used the Microsoft Build Engine (MSBuild) to execute malicious code, bypassing application control.","0.0"
"Conti ransomware operators used LaZagne to recover credentials stored in various applications on compromised hosts.","FIN7 used keyloggers to capture credentials as users typed them, including those for financial systems.","1.0"
"APT41 leveraged a zero-day vulnerability in a VPN appliance to establish persistent access to the victim network.","NotPetya malware spread rapidly through the network, rendering systems inoperable across multiple continents.","0.0"
"The adversary exploited an insecure direct object reference in the web application to gain unauthorized access to user accounts.","The threat actor used scheduled tasks to execute malware during system startup, ensuring persistence.","0.0"
"NOBELIUM used obfuscated JavaScript and PowerShell to hide malicious code from security analysis tools.","The threat actor leveraged signed binaries to proxy execution of malicious payloads, bypassing application whitelisting.","1.0"
"The attackers used DLL side-loading techniques to execute malicious code through legitimate Windows processes.","APT41 executed encoded PowerShell commands to download additional payloads while evading detection systems.","1.0"
"The attackers utilized scheduled polling intervals with jitter to avoid detection of regular communication patterns.","APT29 used HTTPS with custom encryption to communicate with command and control servers, blending with normal traffic.","1.0"
